DATE,HOME,AWAY,HSCORE,ASCORE
2019/1/27,MIA,NYK,106,97
2019/1/27,PHX,LAL,102,116
2019/1/28,NYK,CHA,92,101
2019/1/28,GSW,IND,132,100
2019/1/28,BKN,BOS,104,112
2019/1/28,DEN,MEM,95,92
2019/1/28,ATL,LAC,123,118
2019/1/29,WAS,CLE,113,116
2019/1/29,MIL,DET,115,105
2019/1/29,OKC,ORL,126,117
2019/1/29,CHI,BKN,117,122
2019/1/29,NOP,HOU,121,116
2019/1/29,PHX,SAS,124,126
2019/1/29,PHI,LAL,121,105
2019/1/30,CHA,BOS,94,126
2019/1/30,CHI,MIA,105,89
2019/1/30,DAL,NYK,114,90
2019/1/30,IND,WAS,89,107
2019/1/30,MEM,MIN,97,99
2019/1/30,DEN,NOP,105,99
2019/1/30,ATL,SAC,113,135
2019/1/30,UTA,POR,105,132
2019/1/31,DAL,DET,89,93
2019/1/31,IND,ORL,100,107
2019/1/31,MIL,TOR,105,92
2019/1/31,BKN,SAS,114,117
2019/1/31,PHI,GSW,113,104
2019/1/31,LAL,LAC,123,120
2019/2/1,MEM,CHA,92,100
2019/2/1,BOS,NYK,113,99
2019/2/1,OKC,MIA,118,102
2019/2/1,ATL,UTA,112,128
2019/2/1,HOU,DEN,122,136
2019/2/2,LAC,DET,111,101
2019/2/2,CHI,CHA,118,125
2019/2/2,BKN,ORL,89,102
2019/2/2,MIL,WAS,131,115
2019/2/2,DAL,CLE,111,98
2019/2/2,IND,MIA,95,88
2019/2/2,NOP,SAS,108,113
2019/2/2,LAL,GSW,101,115
2019/2/2,DEN,MIN,107,106
2019/2/2,ATL,PHX,118,112
2019/2/2,HOU,UTA,125,98
2019/2/2,PHI,SAC,108,115
2019/2/3,MEM,NYK,96,84
2019/2/3,OKC,BOS,129,134
2019/2/3,LAC,TOR,103,121
2019/2/4,DEN,DET,103,129
2019/2/4,ATL,WAS,137,129
2019/2/4,MIL,BKN,113,94
2019/2/4,IND,NOP,109,107
2019/2/4,HOU,PHX,118,110
2019/2/4,SAS,SAC,112,127
2019/2/5,LAC,CHA,117,115
2019/2/5,BOS,CLE,103,96
2019/2/5,LAL,IND,94,136
2019/2/5,DET,NYK,105,92
2019/2/5,TOR,PHI,119,107
2019/2/5,MIN,MEM,106,108
2019/2/5,ORL,OKC,122,132
2019/2/5,MIA,POR,118,108
2019/2/6,DEN,BKN,130,135
2019/2/6,NOP,CHI,125,120
2019/2/6,WAS,MIL,129,148
2019/2/6,CHA,DAL,93,99
2019/2/6,PHX,UTA,88,116
2019/2/6,HOU,SAC,127,101
2019/2/6,SAS,GSW,102,141
2019/2/7,LAC,IND,92,116
2019/2/7,MIN,ORL,112,122
2019/2/7,TOR,ATL,119,101
2019/2/7,LAL,BOS,129,128
2019/2/7,MEM,OKC,95,117
2019/2/7,SAS,POR,118,127
2019/2/8,NYK,DET,103,120
2019/2/8,DEN,PHI,110,117
2019/2/8,CLE,WAS,106,119
2019/2/8,CHI,BKN,125,106
2019/2/8,MIL,DAL,122,107
2019/2/8,GSW,PHX,117,107
2019/2/8,MIN,NOP,117,122
2019/2/8,MIA,SAC,96,102
2019/2/9,SAS,UTA,105,125
2019/2/9,CLE,IND,90,105
2019/2/9,CHA,ATL,129,120
2019/2/9,TOR,NYK,104,99
2019/2/9,LAC,BOS,123,112
2019/2/9,WAS,CHI,134,125
2019/2/9,NOP,MEM,90,99
2019/2/9,OKC,HOU,117,112
2019/2/9,ORL,MIL,103,83
2019/2/10,POR,DAL,101,102
2019/2/10,LAL,PHI,120,143
2019/2/10,PHX,SAC,104,117
2019/2/10,ORL,ATL,124,108
2019/2/10,MIA,GSW,118,120
2019/2/11,NYK,CLE,104,107
2019/2/11,WAS,DET,112,121
2019/2/11,CHA,IND,90,99
2019/2/11,BKN,TOR,125,127
2019/2/11,MIL,CHI,112,99
2019/2/11,DAL,HOU,104,120
2019/2/11,LAC,MIN,120,130
2019/2/11,POR,OKC,111,120
2019/2/11,MIA,DEN,87,103
2019/2/12,LAL,ATL,113,117
2019/2/12,BOS,PHI,112,109
2019/2/12,SAS,MEM,108,107
2019/2/12,ORL,NOP,118,88
2019/2/12,UTA,GSW,108,115
2019/2/13,BKN,CLE,148,139
2019/2/13,MIL,IND,106,97
2019/2/13,DET,BOS,110,118
2019/2/13,PHI,NYK,126,111
2019/2/13,WAS,TOR,120,129
2019/2/13,MEM,CHI,110,122
2019/2/13,HOU,MIN,111,121
2019/2/13,MIA,DAL,112,101
2019/2/13,SAC,DEN,118,120
2019/2/13,GSW,POR,107,129
2019/2/13,PHX,LAC,107,134
2019/2/14,CHA,ORL,89,127
2019/2/14,NYK,ATL,106,91
2019/2/14,OKC,NOP,122,131
2019/2/21,PHX,CLE,98,111
2019/2/21,MIA,PHI,102,106
2019/2/21,POR,BKN,113,99
2019/2/21,BOS,MIL,97,98
2019/2/21,SAC,GSW,123,125
2019/2/21,HOU,LAL,106,111
2019/2/22,WAS,CHA,110,123
2019/2/22,NOP,IND,111,126
2019/2/22,CHI,ORL,110,109
2019/2/22,SAS,TOR,117,120
2019/2/22,DET,ATL,125,122
2019/2/22,MIN,NYK,115,104
2019/2/22,LAC,MEM,112,106
2019/2/22,DEN,DAL,114,104
2019/2/22,UTA,OKC,147,148
2019/2/23,POR,PHI,130,115
2019/2/23,PHX,ATL,112,120
2019/2/23,BKN,CHA,117,115
2019/2/23,MEM,CLE,107,112
2019/2/23,IND,WAS,119,112
2019/2/23,LAL,NOP,115,128
2019/2/23,DET,MIA,119,96
2019/2/23,BOS,CHI,116,126
2019/2/23,SAC,OKC,119,116
2019/2/23,MIN,MIL,128,140
2019/2/23,HOU,GSW,118,112
2019/2/23,DAL,UTA,109,125
2019/2/24,ORL,TOR,113,98
2019/2/24,LAC,DEN,96,123
2019/2/24,SAS,NYK,118,130
2019/2/25,GSW,CHA,121,110
2019/2/25,POR,CLE,123,110
2019/2/25,IND,DET,109,113
2019/2/25,SAS,BKN,85,101
2019/2/25,PHX,MIA,124,121
2019/2/25,MIL,CHI,117,106
2019/2/25,ATL,HOU,111,119
2019/2/25,LAL,MEM,105,110
2019/2/25,SAC,MIN,105,112
2019/2/25,PHI,NOP,111,110
2019/2/25,DAL,LAC,112,121
2019/2/26,ORL,NYK,103,108
2019/2/26,BOS,TOR,95,118
2019/2/26,OKC,DEN,112,121
2019/2/27,HOU,CHA,118,113
2019/2/27,MIN,ATL,123,131
2019/2/27,WAS,BKN,125,116
2019/2/27,GSW,MIA,125,126
2019/2/27,POR,BOS,97,92
2019/2/27,CHI,MEM,109,107
2019/2/27,DET,SAS,93,105
2019/2/27,IND,DAL,101,110
2019/2/27,LAC,UTA,105,111
2019/2/27,MIL,SAC,141,140
2019/2/27,NOP,LAL,119,125
2019/2/28,MIN,IND,115,122
2019/2/28,GSW,ORL,96,103
2019/2/28,CLE,NYK,125,118
2019/2/28,MIA,HOU,118,121
2019/2/28,PHI,OKC,108,104
2019/2/28,UTA,DEN,111,104
2019/3/1,CHI,ATL,168,161
2019/3/1,CHA,BKN,123,112
2019/3/1,POR,TOR,117,119
2019/3/1,WAS,BOS,96,107
2019/3/1,NOP,PHX,130,116
2019/3/1,LAC,SAC,116,109
2019/3/1,MIL,LAL,131,120
2019/3/2,DET,CLE,129,93
2019/3/2,ORL,IND,117,112
2019/3/2,BKN,MIA,88,117
2019/3/2,GSW,PHI,120,117
2019/3/2,MEM,DAL,111,81
2019/3/2,OKC,SAS,102,116
2019/3/2,NOP,DEN,120,112
2019/3/2,LAL,PHX,109,118
2019/3/2,MIL,UTA,111,115
2019/3/3,POR,CHA,118,108
2019/3/3,HOU,BOS,115,104
2019/3/3,ATL,CHI,123,118
2019/3/3,NYK,LAC,107,128
2019/3/3,ORL,CLE,93,107
2019/3/3,TOR,DET,107,112
2019/3/3,MIN,WAS,121,135
2019/3/3,MEM,OKC,95,99
2019/3/4,DAL,BKN,88,127
2019/3/4,ATL,MIA,113,114
2019/3/4,DEN,SAS,103,104
2019/3/4,MIL,PHX,105,114
2019/3/4,NOP,UTA,115,112
2019/3/4,NYK,SAC,108,115
2019/3/4,LAC,LAL,113,105
2019/3/5,CHI,IND,96,105
2019/3/5,ORL,PHI,106,114
2019/3/5,HOU,TOR,107,95
2019/3/5,POR,MEM,111,120
2019/3/5,OKC,MIN,120,131
2019/3/5,BOS,GSW,128,95
2019/3/6,MIA,CHA,91,84
2019/3/6,MIN,DET,114,131
2019/3/6,DAL,WAS,123,132
2019/3/6,SAS,ATL,111,104
2019/3/6,CLE,BKN,107,113
2019/3/6,PHI,CHI,107,108
2019/3/6,UTA,NOP,114,104
2019/3/6,NYK,PHX,96,107
2019/3/6,BOS,SAC,111,109
2019/3/6,DEN,LAL,115,99
2019/3/7,IND,MIL,98,117
2019/3/7,OKC,POR,129,121
2019/3/8,WAS,CHA,111,112
2019/3/8,DAL,ORL,106,111
2019/3/8,CLE,MIA,110,126
2019/3/8,DET,CHI,112,104
2019/3/8,PHI,HOU,91,107
2019/3/8,UTA,MEM,104,114
2019/3/8,TOR,NOP,127,104
2019/3/8,DEN,GSW,105,122
2019/3/8,OKC,LAC,110,118
2019/3/9,SAC,NYK,102,94
2019/3/9,BKN,ATL,114,112
2019/3/9,WAS,MIN,130,135
2019/3/9,BOS,LAL,120,107
2019/3/9,CHA,MIL,114,131
2019/3/9,PHX,POR,120,127
2019/3/10,CHI,DET,108,131
2019/3/10,TOR,MIA,125,104
2019/3/10,IND,PHI,89,106
2019/3/10,NOP,ATL,116,128
2019/3/10,ORL,MEM,97,105
2019/3/10,HOU,DAL,94,93
2019/3/10,NYK,MIN,92,103
2019/3/10,MIL,SAS,114,121
2019/3/10,PHX,GSW,115,111
2019/3/11,TOR,CLE,101,126
2019/3/11,SAC,WAS,115,121
2019/3/11,DET,BKN,75,103
2019/3/11,CHA,HOU,106,118
2019/3/11,OKC,UTA,98,89
2019/3/11,BOS,LAC,115,140
2019/3/12,NYK,IND,98,103
2019/3/12,CLE,PHI,99,106
2019/3/12,LAL,CHI,123,107
2019/3/12,MIL,NOP,130,113
2019/3/12,SAS,DAL,112,105
2019/3/12,MIN,DEN,107,133
2019/3/12,POR,LAC,125,104
2019/3/13,ORL,WAS,90,100
2019/3/13,BKN,OKC,96,108
2019/3/13,DET,MIA,74,108
2019/3/13,MEM,ATL,111,132
2019/3/13,GSW,HOU,106,104
2019/3/13,UTA,PHX,114,97
2019/3/14,OKC,IND,106,108
2019/3/14,CLE,ORL,91,120
2019/3/14,SAC,BOS,120,126
2019/3/14,LAL,TOR,98,111
2019/3/14,MIN,UTA,100,120
2019/3/14,DAL,DEN,99,100
2019/3/15,LAL,DET,97,111
2019/3/15,SAC,PHI,114,123
2019/3/15,CHA,WAS,116,110
2019/3/15,MIL,MIA,113,98
2019/3/15,PHX,HOU,102,108
2019/3/15,POR,NOP,122,110
2019/3/15,NYK,SAS,83,109
2019/3/15,CHI,LAC,121,128
2019/3/16,ATL,BOS,120,129
2019/3/16,MEM,WAS,128,135
2019/3/16,PHX,NOP,138,136
2019/3/16,CLE,DAL,116,121
2019/3/16,GSW,OKC,110,88
2019/3/16,POR,SAS,103,108
2019/3/16,IND,DEN,100,102
2019/3/16,BKN,UTA,98,114
2019/3/17,LAL,NYK,123,124
2019/3/17,CHA,MIA,75,93
2019/3/17,PHI,MIL,130,125
2019/3/17,TOR,DET,107,110
2019/3/17,ATL,ORL,91,101
2019/3/17,CHI,SAC,102,129
2019/3/17,MIN,HOU,102,117
2019/3/17,BKN,LAC,116,119
2019/3/18,DET,CLE,119,126
2019/3/18,UTA,WAS,116,95
2019/3/18,DEN,BOS,114,105
2019/3/18,NYK,TOR,92,128
2019/3/18,MIA,OKC,116,107
2019/3/18,GSW,SAS,105,111
2019/3/18,NOP,DAL,129,125
2019/3/18,CHI,PHX,116,101
2019/3/18,IND,POR,98,106
2019/3/19,PHI,CHA,118,114
2019/3/19,HOU,ATL,121,105
2019/3/19,LAL,MIL,101,115
2019/3/19,GSW,MIN,117,107
2019/3/19,BKN,SAC,123,121
2019/3/19,IND,LAC,109,115
2019/3/20,MIL,CLE,102,107
2019/3/20,NOP,ORL,96,119
2019/3/20,BOS,PHI,115,118
2019/3/20,UTA,NYK,137,116
2019/3/20,WAS,CHI,120,126
2019/3/20,HOU,MEM,125,126
2019/3/20,MIA,SAS,110,105
2019/3/20,TOR,OKC,123,114
2019/3/20,DAL,POR,118,126
2019/3/21,MIN,CHA,106,113
2019/3/21,DEN,WAS,113,108
2019/3/21,UTA,ATL,114,117
2019/3/21,DET,PHX,118,98
2019/3/21,DAL,SAC,100,116
2019/3/21,IND,GSW,89,112
2019/3/22,MEM,ORL,119,123
2019/3/22,LAC,CLE,110,108
2019/3/22,DEN,NYK,111,93
2019/3/22,OKC,TOR,116,109
2019/3/22,SAS,HOU,105,111
2019/3/22,MIA,MIL,87,116
2019/3/22,BKN,LAL,111,106
2019/3/23,BOS,CHA,117,124
2019/3/23,MIA,WAS,113,108
2019/3/23,PHI,ATL,127,129
2019/3/23,UTA,CHI,114,83
2019/3/23,MIN,MEM,112,99
2019/3/23,DAL,GSW,126,91
2019/3/23,DET,POR,112,117
2019/3/23,PHX,SAC,103,112
2019/3/24,LAC,NYK,124,113
2019/3/24,CLE,MIL,105,127
2019/3/24,DEN,IND,88,124
2019/3/24,CHA,TOR,115,114
2019/3/24,HOU,NOP,113,90
2019/3/24,SAS,BOS,115,96
2019/3/24,DET,GSW,114,121
2019/3/24,SAC,LAL,106,111
2019/3/25,PHI,ORL,98,119
2019/3/25,OKC,MEM,103,115
2019/3/25,PHX,UTA,92,125
2019/3/25,BKN,POR,144,148
2019/3/26,SAS,CHA,116,125
2019/3/26,BOS,CLE,116,106
2019/3/26,ORL,MIA,104,99
2019/3/26,CHI,TOR,103,112
2019/3/26,HOU,MIL,94,108
2019/3/26,LAC,MIN,122,111
2019/3/26,ATL,NOP,130,120
2019/3/26,SAC,DAL,125,121
2019/3/26,DET,DEN,92,95
2019/3/26,WAS,LAL,106,124
2019/3/27,POR,CHI,118,98
2019/3/27,GSW,MEM,118,103
2019/3/27,IND,OKC,99,107
2019/3/27,WAS,PHX,124,121
2019/3/27,LAL,UTA,100,115
2019/3/28,ORL,DET,98,115
2019/3/28,BKN,PHI,110,123
2019/3/28,DAL,MIA,99,105
2019/3/28,TOR,NYK,117,92
2019/3/28,DEN,HOU,85,112
2019/3/28,LAC,MIL,118,128
2019/3/28,SAC,NOP,118,121
2019/3/28,CLE,SAS,110,116
2019/3/29,IND,BOS,112,114
2019/3/29,POR,ATL,118,98
2019/3/29,GSW,MIN,130,131
2019/3/29,DEN,OKC,115,105
2019/3/29,WAS,UTA,124,128
2019/3/29,CHA,LAL,115,129
2019/3/30,CLE,LAC,108,132
2019/3/30,BOS,BKN,96,110
2019/3/30,SAC,HOU,108,119
2019/3/30,POR,DET,90,99
2019/3/30,ORL,IND,121,116
2019/3/30,MIA,NYK,100,92
2019/3/30,TOR,CHI,124,101
2019/3/30,PHI,MIN,118,109
2019/3/30,MEM,PHX,120,115
2019/3/31,MIL,ATL,135,136
2019/3/31,DAL,OKC,106,103
2019/3/31,LAL,NOP,130,102
2019/3/31,SAC,SAS,113,106
2019/3/31,WAS,DEN,95,90
2019/3/31,CHA,GSW,90,137
2019/3/31,MEM,LAC,96,113
2019/4/1,DET,IND,102,111
2019/4/1,MIA,BOS,105,110
2019/4/1,MIL,BKN,131,121
2019/4/1,CHI,NYK,105,113
2019/4/1,ORL,TOR,109,121
2019/4/1,POR,MIN,132,122
2019/4/1,PHI,DAL,102,122
2019/4/1,CHA,UTA,102,111
2019/4/1,CLE,PHX,113,122
2019/4/2,LAL,OKC,103,119
2019/4/2,ATL,SAS,111,117
2019/4/2,HOU,SAC,130,105
2019/4/2,DEN,GSW,102,116
2019/4/3,IND,DET,108,89
2019/4/3,NYK,ORL,100,114
2019/4/3,CHI,WAS,115,114
2019/4/3,PHI,ATL,122,130
2019/4/3,TOR,BKN,115,105
2019/4/3,BOS,MIA,112,102
2019/4/3,CHA,NOP,115,109
2019/4/3,MIN,DAL,110,108
2019/4/3,SAS,DEN,85,113
2019/4/3,UTA,PHX,118,97
2019/4/3,MEM,POR,89,116
2019/4/3,HOU,LAC,135,103
2019/4/4,MIL,PHI,128,122
2019/4/4,CLE,SAC,104,117
2019/4/4,GSW,LAL,108,90
2019/4/5,TOR,CHA,111,113
2019/4/5,ATL,ORL,113,149
2019/4/5,SAS,WAS,129,112
2019/4/5,BOS,IND,117,97
2019/4/5,NYK,HOU,96,120
2019/4/5,MIA,MIN,109,111
2019/4/5,DET,OKC,110,123
2019/4/5,MEM,DAL,122,112
2019/4/5,SAC,UTA,98,119
2019/4/5,NOP,PHX,126,133
2019/4/5,POR,DEN,110,119
2019/4/5,CLE,GSW,114,120
2019/4/5,LAL,LAC,122,117
2019/4/6,BKN,MIL,133,128
2019/4/6,PHI,CHI,116,96
2019/4/7,MIA,TOR,109,117
2019/4/7,SAS,CLE,112,90
2019/4/7,OKC,MIN,132,126
2019/4/7,CHA,DET,104,91
2019/4/7,BKN,IND,108,96
2019/4/7,DAL,MEM,129,127
2019/4/7,PHX,HOU,113,149
2019/4/7,ATL,MIL,107,115
2019/4/7,ORL,BOS,116,108
2019/4/7,WAS,NYK,110,113
2019/4/7,LAC,GSW,104,131
2019/4/7,DEN,POR,108,115
2019/4/7,NOP,SAC,133,129
2019/4/7,UTA,LAL,109,113
2019/4/9,CHA,CLE,124,97
2019/4/9,MEM,DET,93,100
2019/4/9,BOS,WAS,116,110
2019/4/9,PHI,MIA,99,122
2019/4/9,NYK,CHI,96,86
2019/4/9,TOR,MIN,120,100
2019/4/9,GSW,NOP,112,103
2019/4/9,PHX,DAL,109,120
2019/4/9,DEN,UTA,108,118
2019/4/9,HOU,OKC,111,112
2019/4/9,POR,LAL,104,101
2019/4/10,IND,ATL,135,134
2019/4/10,MIA,BKN,94,113
2019/4/10,ORL,CHA,122,114
2019/4/10,DET,NYK,115,89
2019/4/10,CHI,PHI,109,125
2019/4/10,GSW,MEM,117,132
2019/4/10,OKC,MIL,127,116
2019/4/10,DAL,SAS,94,105
2019/4/10,MIN,DEN,95,99
2019/4/10,UTA,LAC,137,143
2019/4/10,SAC,POR,131,136
