DATE,HOME,AWAY,HSCORE,ASCORE
2022-01-30,LAL,ATL,121,129
2022-01-30,LAC,CHA,115,90
2022-01-30,POR,CHI,116,130
2022-01-30,CLE,DET,105,115
2022-01-30,DAL,ORL,108,110
2022-01-30,DEN,MIL,136,100
2022-01-30,UTA,MIN,106,126
2022-01-30,SAS,PHX,110,115
2022-01-31,NOP,CLE,90,93
2022-01-31,LAC,IND,116,122
2022-01-31,MEM,PHI,119,122
2022-01-31,MIA,BOS,92,122
2022-01-31,SAC,NYK,96,116
2022-01-31,TOR,ATL,106,100
2022-01-31,GSW,HOU,122,108
2022-01-31,POR,OKC,81,98
2022-02-01,NOP,DET,111,101
2022-02-01,WAS,MIL,98,112
2022-02-01,MIA,TOR,106,110
2022-02-01,ORL,CHI,115,126
2022-02-01,DEN,MIN,115,130
2022-02-01,GSW,SAS,124,120
2022-02-01,BKN,PHX,111,121
2022-02-02,ORL,IND,119,118
2022-02-02,WAS,PHI,106,103
2022-02-02,CHA,BOS,107,113
2022-02-02,MEM,NYK,120,108
2022-02-02,CLE,HOU,104,115
2022-02-02,OKC,DAL,120,114
2022-02-02,DEN,UTA,104,108
2022-02-02,BKN,SAC,101,112
2022-02-02,POR,LAL,94,99
2022-02-03,MIA,SAS,112,95
2022-02-03,MIN,DET,128,117
2022-02-03,CHI,TOR,120,127
2022-02-03,PHX,ATL,115,124
2022-02-03,SAC,GSW,114,126
2022-02-03,LAL,LAC,110,111
2022-02-04,CLE,CHA,102,101
2022-02-04,BOS,DET,102,93
2022-02-04,CHI,IND,122,115
2022-02-04,ATL,TOR,114,125
2022-02-04,HOU,SAS,106,131
2022-02-04,BKN,UTA,102,125
2022-02-04,NOP,DEN,113,105
2022-02-04,PHI,DAL,98,107
2022-02-04,OKC,POR,96,93
2022-02-05,MEM,ORL,135,115
2022-02-05,MIA,CHA,104,86
2022-02-05,PHX,WAS,95,80
2022-02-05,NYK,LAL,115,122
2022-02-05,MIL,POR,137,108
2022-02-05,OKC,SAC,103,113
2022-02-06,PHI,CHI,119,108
2022-02-06,DET,MIN,105,118
2022-02-06,BKN,DEN,104,124
2022-02-06,IND,CLE,85,98
2022-02-06,BOS,ORL,116,83
2022-02-06,ATL,DAL,94,103
2022-02-06,NOP,HOU,120,107
2022-02-06,MIL,LAC,137,113
2022-02-07,TOR,CHA,116,101
2022-02-07,MIA,WAS,121,100
2022-02-07,PHX,CHI,127,124
2022-02-07,GSW,OKC,110,98
2022-02-07,NYK,UTA,104,113
2022-02-08,PHX,PHI,114,109
2022-02-08,IND,ATL,112,133
2022-02-08,BOS,BKN,126,91
2022-02-08,LAC,MEM,109,135
2022-02-08,HOU,NOP,97,110
2022-02-08,DET,DAL,86,116
2022-02-08,NYK,DEN,115,132
2022-02-08,MIL,LAL,131,116
2022-02-08,ORL,POR,113,95
2022-02-08,MIN,SAC,134,114
2022-02-09,SAS,CLE,92,105
2022-02-09,CHI,CHA,121,109
2022-02-09,TOR,OKC,117,98
2022-02-09,GSW,UTA,85,111
2022-02-09,LAL,POR,105,107
2022-02-09,MIN,SAC,119,132
2022-02-10,MEM,DET,132,107
2022-02-10,BKN,WAS,112,113
2022-02-10,MIA,NOP,112,97
2022-02-10,TOR,HOU,139,120
2022-02-10,LAC,DAL,105,112
2022-02-10,MIL,PHX,107,131
2022-02-10,NYK,GSW,116,114
2022-02-11,CHA,DET,141,119
2022-02-11,CLE,IND,120,113
2022-02-11,OKC,PHI,87,100
2022-02-11,SAS,ATL,136,121
2022-02-11,DEN,BOS,102,108
2022-02-11,MIN,CHI,122,134
2022-02-11,ORL,UTA,99,114
2022-02-12,NYK,POR,103,112
2022-02-12,MEM,CHA,125,118
2022-02-12,SAC,WAS,123,110
2022-02-12,SAS,NOP,124,114
2022-02-12,CLE,PHI,93,103
2022-02-12,DEN,TOR,110,109
2022-02-12,BKN,MIA,111,115
2022-02-12,OKC,CHI,101,106
2022-02-12,LAC,DAL,99,97
2022-02-12,LAL,GSW,115,117
2022-02-12,ORL,PHX,105,132
2022-02-13,ATL,BOS,95,105
2022-02-13,MIN,IND,129,120
2022-02-14,DET,WAS,94,103
2022-02-14,SAC,BKN,85,109
2022-02-14,OKC,NYK,127,123
2022-02-14,SAS,CHI,109,120
2022-02-14,POR,MIL,122,107
2022-02-14,TOR,NOP,90,120
2022-02-14,ORL,DEN,111,121
2022-02-14,HOU,UTA,101,135
2022-02-14,GSW,LAC,104,119
2022-02-15,CLE,ATL,116,124
2022-02-15,DAL,MIA,107,99
2022-02-15,BOS,PHI,135,87
2022-02-15,IND,MIL,119,128
2022-02-15,CHA,MIN,120,126
2022-02-15,MEM,NOP,121,109
2022-02-15,LAC,PHX,96,103
2022-02-16,ATL,ORL,130,109
2022-02-16,DET,BOS,112,111
2022-02-16,WAS,IND,108,113
2022-02-16,BKN,NYK,111,106
2022-02-16,SAC,CHI,118,125
2022-02-16,POR,MEM,123,119
2022-02-16,TOR,MIN,103,91
2022-02-16,SAS,OKC,114,106
2022-02-16,HOU,PHX,121,124
2022-02-16,DEN,GSW,117,116
2022-02-16,UTA,LAL,101,106
2022-02-17,MIA,CHA,111,107
2022-02-17,WAS,BKN,117,103
2022-02-17,DAL,NOP,125,118
2022-02-17,PHI,MIL,123,120
2022-02-17,HOU,LAC,111,142
2022-02-24,CLE,DET,103,106
2022-02-24,BOS,BKN,129,106
2022-02-24,ATL,CHI,108,112
2022-02-24,MEM,MIN,114,119
2022-02-24,PHX,OKC,124,104
2022-02-24,GSW,POR,132,95
2022-02-24,DEN,SAC,128,110
2022-02-25,TOR,CHA,93,125
2022-02-25,OKC,IND,129,125
2022-02-25,HOU,ORL,111,119
2022-02-25,SAS,WAS,157,153
2022-02-25,MIA,NYK,115,100
2022-02-25,PHI,MIN,133,102
2022-02-25,NOP,PHX,117,102
2022-02-25,DAL,UTA,109,114
2022-02-25,LAC,LAL,105,102
2022-02-26,BOS,DET,113,104
2022-02-26,TOR,ATL,100,127
2022-02-26,WAS,CLE,86,92
2022-02-26,SAS,MIA,129,133
2022-02-26,MEM,CHI,116,110
2022-02-26,BKN,MIL,126,123
2022-02-26,SAC,DEN,110,115
2022-02-27,PHI,NYK,125,109
2022-02-27,UTA,PHX,118,114
2022-02-27,BOS,IND,107,128
2022-02-27,DET,CHA,127,126
2022-02-27,LAC,HOU,99,98
2022-02-27,DAL,GSW,107,101
2022-02-27,DEN,POR,124,92
2022-02-27,NOP,LAL,123,95
2022-02-28,MIN,CLE,127,122
2022-02-28,IND,ORL,103,119
2022-02-28,TOR,BKN,133,97
2022-02-28,CHI,MIA,99,112
2022-02-28,SAS,MEM,105,118
2022-02-28,CHA,MIL,106,130
2022-02-28,SAC,OKC,131,110
2022-03-01,DET,WAS,113,116
2022-03-01,ATL,BOS,98,107
2022-03-01,BKN,TOR,108,109
2022-03-01,LAC,HOU,113,100
2022-03-01,GSW,MIN,114,129
2022-03-01,DAL,LAL,109,104
2022-03-02,CHA,CLE,119,98
2022-03-02,IND,ORL,122,114
2022-03-02,NYK,PHI,108,123
2022-03-02,UTA,HOU,132,127
2022-03-02,MIA,MIL,119,120
2022-03-02,SAC,NOP,95,125
2022-03-02,OKC,DEN,119,107
2022-03-02,POR,PHX,90,120
2022-03-03,CHI,ATL,124,130
2022-03-03,MEM,BOS,107,120
2022-03-03,MIA,BKN,113,107
2022-03-03,DET,TOR,108,106
2022-03-03,GSW,DAL,113,122
2022-03-03,SAC,SAS,115,112
2022-03-03,LAL,LAC,111,132
2022-03-04,IND,DET,106,111
2022-03-04,CLE,PHI,119,125
2022-03-04,ATL,WAS,117,114
2022-03-04,ORL,TOR,103,97
2022-03-04,MIL,CHI,118,112
2022-03-04,UTA,NOP,90,124
2022-03-04,MIN,OKC,138,101
2022-03-04,HOU,DEN,101,116
2022-03-04,NYK,PHX,114,115
2022-03-05,SAC,DAL,113,114
2022-03-05,SAS,CHA,117,123
2022-03-05,PHI,MIA,82,99
2022-03-05,ORL,MEM,96,124
2022-03-05,POR,MIN,121,135
2022-03-05,GSW,LAL,116,124
2022-03-06,BKN,BOS,120,126
2022-03-06,PHX,MIL,122,132
2022-03-06,IND,WAS,123,133
2022-03-06,MEM,HOU,112,123
2022-03-06,UTA,OKC,116,103
2022-03-06,TOR,CLE,96,104
2022-03-06,NOP,DEN,130,138
2022-03-06,NYK,LAC,116,93
2022-03-07,ATL,DET,110,113
2022-03-07,CHI,PHI,106,121
2022-03-07,HOU,MIA,106,123
2022-03-07,POR,MIN,81,124
2022-03-07,UTA,DAL,103,111
2022-03-07,LAL,SAS,110,117
2022-03-07,GSW,DEN,124,131
2022-03-07,NYK,SAC,131,115
2022-03-08,BKN,CHA,132,121
2022-03-08,CLE,IND,127,124
2022-03-08,PHX,ORL,102,99
2022-03-08,NOP,MEM,111,132
2022-03-08,MIL,OKC,142,115
2022-03-08,LAC,GSW,97,112
2022-03-09,BOS,CHA,115,101
2022-03-09,CHI,DET,114,108
2022-03-09,PHX,MIA,111,90
2022-03-09,ATL,MIL,115,124
2022-03-09,LAL,HOU,130,139
2022-03-09,OKC,MIN,102,132
2022-03-09,ORL,NOP,108,102
2022-03-09,NYK,DAL,107,77
2022-03-09,TOR,SAS,119,104
2022-03-09,POR,UTA,85,123
2022-03-09,DEN,SAC,106,100
2022-03-09,WAS,LAC,109,115
2022-03-10,BKN,PHI,129,100
2022-03-10,GSW,DEN,113,102
2022-03-11,MIN,ORL,110,118
2022-03-11,LAC,ATL,106,112
2022-03-11,DET,BOS,103,114
2022-03-11,CLE,MIA,105,117
2022-03-11,DAL,HOU,113,100
2022-03-11,NYK,MEM,114,118
2022-03-11,CHA,NOP,142,120
2022-03-11,UTA,SAS,102,104
2022-03-11,TOR,PHX,117,112
2022-03-11,WAS,LAL,109,122
2022-03-12,MIN,MIA,113,104
2022-03-12,CLE,CHI,91,101
2022-03-12,IND,SAS,119,108
2022-03-12,MIL,GSW,109,122
2022-03-12,TOR,DEN,127,115
2022-03-12,SAC,UTA,125,134
2022-03-12,WAS,POR,118,127
2022-03-13,NYK,BKN,107,110
2022-03-13,LAC,DET,106,102
2022-03-13,DAL,BOS,95,92
2022-03-13,PHI,ORL,116,114
2022-03-13,IND,ATL,128,131
2022-03-13,HOU,NOP,105,130
2022-03-13,MEM,OKC,125,118
2022-03-13,LAL,PHX,111,140
2022-03-14,LAC,CLE,111,120
2022-03-14,POR,ATL,113,122
2022-03-14,DEN,PHI,114,110
2022-03-14,CHA,OKC,134,116
2022-03-14,MIN,SAS,149,139
2022-03-14,WAS,GSW,112,126
2022-03-14,CHI,SAC,103,112
2022-03-14,MIL,UTA,117,111
2022-03-14,TOR,LAL,114,103
2022-03-15,MEM,IND,135,102
2022-03-15,BKN,ORL,150,108
2022-03-15,DET,MIA,98,105
2022-03-15,PHX,NOP,131,115
2022-03-16,ATL,CHA,106,116
2022-03-16,PHI,CLE,118,114
2022-03-16,DEN,WAS,127,109
2022-03-16,DAL,BKN,113,111
2022-03-16,POR,NYK,98,128
2022-03-16,PHX,HOU,129,112
2022-03-16,LAL,MIN,104,124
2022-03-16,OKC,SAS,120,122
2022-03-16,CHI,UTA,110,125
2022-03-16,BOS,GSW,110,88
2022-03-16,MIL,SAC,135,126
2022-03-16,TOR,LAC,103,100
2022-03-17,DET,ORL,134,120
2022-03-18,DAL,PHI,101,111
2022-03-18,MEM,ATL,105,120
2022-03-18,POR,BKN,123,128
2022-03-18,DEN,CLE,116,119
2022-03-18,WAS,NYK,97,100
2022-03-18,LAL,TOR,128,123
2022-03-18,OKC,MIA,108,120
2022-03-18,IND,HOU,121,118
2022-03-18,NOP,SAS,124,91
2022-03-18,LAC,UTA,92,121
2022-03-18,CHI,PHX,102,129
2022-03-18,BOS,SAC,126,97
2022-03-19,MIL,MIN,119,138
2022-03-19,DAL,CHA,108,129
2022-03-19,DET,CLE,109,113
2022-03-19,LAL,WAS,119,127
2022-03-20,POR,IND,98,129
2022-03-20,MEM,HOU,122,98
2022-03-20,NOP,ATL,117,112
2022-03-20,OKC,ORL,85,90
2022-03-20,PHX,SAC,127,124
2022-03-20,UTA,NYK,108,93
2022-03-20,BOS,DEN,124,104
2022-03-20,TOR,PHI,93,88
2022-03-20,SAS,GSW,110,108
2022-03-21,NOP,CHA,103,106
2022-03-21,LAL,CLE,131,120
2022-03-21,POR,DET,119,115
2022-03-21,MIA,PHI,106,113
2022-03-21,UTA,BKN,106,114
2022-03-21,TOR,CHI,99,113
2022-03-21,WAS,HOU,97,115
2022-03-21,BOS,OKC,132,123
2022-03-21,MIN,DAL,108,110
2022-03-22,GSW,ORL,90,94
2022-03-22,ATL,NYK,117,111
2022-03-22,CHI,MIL,98,126
2022-03-22,LAC,DEN,115,127
2022-03-23,NYK,CHA,121,106
2022-03-23,ATL,DET,101,122
2022-03-23,SAC,IND,110,109
2022-03-23,UTA,BOS,97,125
2022-03-23,GSW,MIA,118,104
2022-03-23,BKN,MEM,120,132
2022-03-23,PHX,MIN,125,116
2022-03-23,ORL,OKC,102,118
2022-03-23,HOU,DAL,91,110
2022-03-23,PHI,LAL,126,121
2022-03-23,SAS,POR,133,96
2022-03-24,CLE,TOR,104,117
2022-03-24,IND,MEM,103,133
2022-03-24,WAS,MIL,102,114
2022-03-24,CHI,NOP,109,126
2022-03-24,PHX,DEN,140,130
2022-03-25,UTA,CHA,101,107
2022-03-25,WAS,DET,100,97
2022-03-25,GSW,ATL,110,121
2022-03-25,NYK,MIA,111,103
2022-03-25,DAL,MIN,95,116
2022-03-25,HOU,POR,125,106
2022-03-25,PHI,LAC,122,97
2022-03-26,SAS,NOP,107,103
2022-03-26,SAC,ORL,114,110
2022-03-26,IND,TOR,91,131
2022-03-26,CHI,CLE,98,94
2022-03-26,BKN,MIA,110,95
2022-03-26,MIL,MEM,102,127
2022-03-26,OKC,DEN,107,113
2022-03-26,HOU,POR,115,98
2022-03-27,NYK,DET,104,102
2022-03-27,MIN,BOS,112,134
2022-03-27,GSW,WAS,115,123
2022-03-27,PHI,PHX,104,114
2022-03-27,LAL,NOP,108,116
2022-03-27,CHA,BKN,119,110
2022-03-27,UTA,DAL,100,114
2022-03-28,DEN,CHA,113,109
2022-03-28,ORL,CLE,101,107
2022-03-28,ATL,IND,132,123
2022-03-28,SAC,MIA,100,123
2022-03-28,CHI,NYK,104,109
2022-03-28,BOS,TOR,112,115
2022-03-28,SAS,HOU,123,120
2022-03-28,GSW,MEM,95,123
2022-03-28,OKC,POR,134,131
2022-03-29,MIL,PHI,118,116
2022-03-29,CHI,WAS,107,94
2022-03-29,DET,BKN,123,130
2022-03-29,LAL,DAL,110,128
2022-03-29,UTA,LAC,115,121
2022-03-30,DAL,CLE,120,112
2022-03-30,DEN,IND,125,118
2022-03-30,ORL,WAS,110,127
2022-03-30,MIA,BOS,106,98
2022-03-30,CHA,NYK,125,114
2022-03-30,MIN,TOR,102,125
2022-03-30,SAC,HOU,121,118
2022-03-30,ATL,OKC,136,118
2022-03-30,MEM,SAS,112,111
2022-03-30,PHX,GSW,107,103
2022-03-30,NOP,POR,117,107
2022-03-31,PHI,DET,94,102
2022-03-31,CLE,ATL,107,131
2022-03-31,MIL,BKN,120,119
2022-03-31,LAC,CHI,130,135
2022-03-31,LAL,UTA,109,122
2022-04-01,TOR,ORL,102,89
2022-04-01,DAL,WAS,103,135
2022-04-01,IND,BOS,123,128
2022-04-01,SAC,HOU,122,117
2022-04-01,PHX,MEM,114,122
2022-04-01,LAC,MIL,153,119
2022-04-01,DET,OKC,110,101
2022-04-01,POR,SAS,111,130
2022-04-01,MIN,DEN,136,130
2022-04-01,NOP,LAL,114,111
2022-04-02,CHA,PHI,114,144
2022-04-02,CLE,NYK,119,101
2022-04-02,BKN,ATL,115,122
2022-04-02,MIA,CHI,127,109
2022-04-02,UTA,GSW,107,111
2022-04-03,WAS,BOS,102,144
2022-04-03,DAL,MIL,118,112
2022-04-03,DEN,LAL,129,118
2022-04-03,DET,IND,121,117
2022-04-03,PHI,CLE,112,108
2022-04-03,NYK,ORL,118,88
2022-04-03,MIA,TOR,114,109
2022-04-03,MIN,HOU,139,132
2022-04-03,PHX,OKC,96,117
2022-04-03,POR,SAS,92,113
2022-04-03,GSW,SAC,109,90
2022-04-03,NOP,LAC,100,119
2022-04-05,PHI,IND,131,122
2022-04-05,CLE,ORL,115,120
2022-04-05,HOU,BKN,105,118
2022-04-05,CHA,MIA,115,144
2022-04-05,ATL,TOR,108,118
2022-04-05,MIL,CHI,127,106
2022-04-05,WAS,MIN,132,114
2022-04-05,POR,OKC,94,98
2022-04-05,SAS,DEN,116,97
2022-04-05,MEM,UTA,115,121
2022-04-05,NOP,SAC,123,109
2022-04-05,LAL,PHX,110,121
2022-04-06,DAL,DET,131,113
2022-04-06,BKN,NYK,110,98
2022-04-06,WAS,ATL,103,118
2022-04-06,BOS,CHI,117,94
2022-04-06,OKC,UTA,101,137
2022-04-06,PHX,LAC,109,113
2022-04-07,ORL,CHA,101,128
2022-04-07,PHI,TOR,114,119
2022-04-07,BOS,MIL,121,127
2022-04-07,SAS,MIN,121,127
2022-04-07,POR,NOP,94,127
2022-04-07,MEM,DEN,109,122
2022-04-07,LAL,GSW,112,128
2022-04-08,MIL,DET,131,101
2022-04-08,NYK,WAS,114,92
2022-04-08,CLE,BKN,107,118
2022-04-08,HOU,TOR,115,117
2022-04-08,ATL,MIA,109,113
2022-04-08,CHA,CHI,133,117
2022-04-08,POR,DAL,78,128
2022-04-08,PHX,UTA,111,105
2022-04-08,OKC,LAL,101,120
2022-04-09,IND,PHI,120,133
2022-04-09,NOP,MEM,114,141
2022-04-09,GSW,SAS,100,94
2022-04-09,SAC,LAC,98,117
2022-04-10,IND,BKN,126,134
2022-04-10,WAS,CHA,108,124
2022-04-10,MIL,CLE,115,133
2022-04-10,ATL,HOU,130,114
2022-04-10,BOS,MEM,139,110
2022-04-10,TOR,NYK,94,105
2022-04-10,MIA,ORL,111,125
2022-04-10,DET,PHI,106,118
2022-04-10,CHI,MIN,124,120
2022-04-10,SAS,DAL,120,130
2022-04-10,LAL,DEN,146,141
2022-04-10,OKC,LAC,88,138
2022-04-10,GSW,NOP,128,107
2022-04-10,SAC,PHX,116,109
2022-04-10,UTA,POR,111,80
