DATE,HOME,AWAY,HSCORE,ASCORE
2021-04-05,DET,OKC,132,108
2021-04-05,CLE,SAS,125,101
2021-04-05,PHX,HOU,133,130
2021-04-06,CHI,IND,113,97
2021-04-06,NOP,ATL,107,123
2021-04-06,PHI,BOS,106,96
2021-04-06,LAL,TOR,110,101
2021-04-06,MEM,MIA,124,112
2021-04-06,DET,DEN,119,134
2021-04-06,MIL,GSW,121,122
2021-04-06,POR,LAC,116,133
2021-04-07,MIN,IND,137,141
2021-04-07,WAS,ORL,131,116
2021-04-07,NYK,BOS,99,101
2021-04-07,NOP,BKN,111,139
2021-04-07,DAL,HOU,93,102
2021-04-07,MEM,ATL,131,113
2021-04-07,CHA,OKC,113,102
2021-04-07,SAS,DEN,96,106
2021-04-07,UTA,PHX,113,117
2021-04-08,CHI,TOR,122,113
2021-04-08,LAL,MIA,104,110
2021-04-08,CLE,OKC,129,102
2021-04-08,MIL,DAL,101,116
2021-04-08,POR,UTA,103,122
2021-04-08,PHX,LAC,103,113
2021-04-08,DET,SAC,113,101
2021-04-09,IND,ORL,111,106
2021-04-09,MIN,BOS,136,145
2021-04-09,MEM,NYK,129,133
2021-04-09,CHI,ATL,108,120
2021-04-09,PHI,NOP,94,101
2021-04-09,CHA,MIL,127,119
2021-04-09,SAS,DEN,119,121
2021-04-09,WAS,GSW,110,107
2021-04-09,HOU,LAC,109,126
2021-04-10,TOR,CLE,135,115
2021-04-10,LAL,BKN,126,101
2021-04-10,PHI,OKC,117,93
2021-04-10,SAC,UTA,112,128
2021-04-10,HOU,GSW,109,125
2021-04-10,WAS,PHX,106,134
2021-04-10,DET,POR,103,118
2021-04-11,ATL,CHA,105,101
2021-04-11,BOS,DEN,105,87
2021-04-11,NOP,CLE,116,109
2021-04-11,MIL,ORL,124,87
2021-04-11,TOR,NYK,96,102
2021-04-11,SAS,DAL,119,117
2021-04-11,IND,MEM,132,125
2021-04-11,CHI,MIN,117,121
2021-04-11,DET,LAC,124,131
2021-04-11,MIA,POR,107,98
2021-04-12,LAL,NYK,96,111
2021-04-12,PHI,DAL,113,95
2021-04-12,SAS,ORL,120,97
2021-04-12,CHI,MEM,90,101
2021-04-12,SAC,NOP,110,117
2021-04-12,WAS,UTA,125,121
2021-04-12,DEN,GSW,107,116
2021-04-12,HOU,PHX,120,126
2021-04-13,BKN,MIN,127,97
2021-04-13,LAC,IND,126,115
2021-04-13,ATL,TOR,108,103
2021-04-13,LAL,CHA,101,93
2021-04-13,OKC,UTA,96,106
2021-04-13,MIA,PHX,86,106
2021-04-13,BOS,POR,116,115
2021-04-14,MIL,MIN,130,105
2021-04-14,CLE,CHA,103,90
2021-04-14,BKN,PHI,117,123
2021-04-14,SAS,TOR,112,117
2021-04-14,LAC,DET,100,98
2021-04-14,ORL,CHI,115,106
2021-04-14,NYK,NOP,116,106
2021-04-14,IND,HOU,132,124
2021-04-14,GSW,OKC,147,109
2021-04-14,DAL,MEM,114,113
2021-04-14,MIA,DEN,106,123
2021-04-14,WAS,SAC,123,111
2021-04-15,MIL,ATL,120,109
2021-04-15,GSW,CLE,119,101
2021-04-15,BOS,LAL,121,113
2021-04-15,SAC,PHX,114,122
2021-04-16,IND,UTA,111,119
2021-04-16,OKC,DET,104,110
2021-04-16,LAC,PHI,103,106
2021-04-16,NOP,WAS,115,117
2021-04-16,CHA,BKN,115,130
2021-04-16,ORL,TOR,102,113
2021-04-16,MEM,CHI,126,115
2021-04-16,DEN,HOU,128,99
2021-04-16,MIA,MIN,111,119
2021-04-16,POR,SAS,107,106
2021-04-16,NYK,DAL,117,109
2021-04-17,UTA,LAL,115,127
2021-04-17,DET,WAS,100,121
2021-04-17,CLE,CHI,96,106
2021-04-17,GSW,BOS,114,119
2021-04-17,MEM,MIL,128,115
2021-04-17,SAS,PHX,111,85
2021-04-18,IND,ATL,117,129
2021-04-18,NOP,NYK,112,122
2021-04-18,BKN,MIA,107,109
2021-04-18,POR,CHA,101,109
2021-04-18,HOU,ORL,114,110
2021-04-18,OKC,TOR,106,112
2021-04-18,SAC,DAL,121,107
2021-04-18,MIN,LAC,105,124
2021-04-19,CLE,DET,105,109
2021-04-19,CHI,BOS,102,96
2021-04-19,GSW,PHI,107,96
2021-04-19,SAS,IND,109,94
2021-04-19,HOU,MIA,91,113
2021-04-19,OKC,WAS,107,119
2021-04-19,PHX,MIL,128,127
2021-04-19,MEM,DEN,137,139
2021-04-19,UTA,LAL,111,97
2021-04-20,ORL,ATL,96,112
2021-04-20,CHA,NYK,97,109
2021-04-20,BKN,NOP,134,129
2021-04-20,LAC,POR,113,112
2021-04-20,MIN,SAC,134,120
2021-04-21,CHI,CLE,105,121
2021-04-21,OKC,IND,116,122
2021-04-21,PHX,PHI,116,113
2021-04-21,BKN,TOR,103,114
2021-04-21,GSW,WAS,114,118
2021-04-21,ATL,NYK,127,137
2021-04-21,UTA,HOU,112,89
2021-04-21,DET,DAL,117,127
2021-04-21,MIA,SAS,107,87
2021-04-21,MEM,LAC,105,117
2021-04-21,DEN,POR,106,105
2021-04-21,MIN,SAC,125,128
2021-04-22,PHX,BOS,86,99
2021-04-22,NOP,ORL,135,100
2021-04-22,PHI,MIL,117,124
2021-04-22,DET,SAS,91,106
2021-04-22,CHA,CHI,91,108
2021-04-22,LAL,DAL,110,115
2021-04-23,MIA,ATL,103,118
2021-04-23,BOS,BKN,104,109
2021-04-23,CLE,CHA,102,108
2021-04-23,LAC,HOU,109,104
2021-04-23,WAS,OKC,129,109
2021-04-23,MEM,POR,130,128
2021-04-23,DEN,GSW,97,118
2021-04-24,TOR,NYK,103,120
2021-04-24,PHI,MIL,94,132
2021-04-24,DET,IND,109,115
2021-04-24,SAS,NOP,110,108
2021-04-24,CHI,MIA,101,106
2021-04-24,LAL,DAL,93,108
2021-04-24,MIN,UTA,101,96
2021-04-24,HOU,DEN,116,129
2021-04-25,BOS,CHA,104,125
2021-04-25,PHX,BKN,119,128
2021-04-25,MEM,POR,120,113
2021-04-25,CLE,WAS,110,119
2021-04-25,MIL,ATL,104,111
2021-04-25,IND,ORL,131,112
2021-04-25,SAC,GSW,113,117
2021-04-26,ATL,DET,86,100
2021-04-26,LAL,ORL,114,103
2021-04-26,OKC,PHI,90,121
2021-04-26,SAS,WAS,146,143
2021-04-26,PHX,NYK,118,110
2021-04-26,CLE,TOR,96,112
2021-04-26,CHI,MIA,110,102
2021-04-26,UTA,MIN,104,105
2021-04-26,LAC,NOP,103,120
2021-04-26,MEM,DEN,96,120
2021-04-26,DAL,SAC,106,113
2021-04-27,OKC,BOS,119,115
2021-04-27,MIL,CHA,114,104
2021-04-27,POR,IND,133,112
2021-04-27,BKN,TOR,116,103
2021-04-27,MIN,HOU,114,107
2021-04-27,DAL,GSW,133,103
2021-04-28,ORL,CLE,109,104
2021-04-28,ATL,PHI,83,127
2021-04-28,LAL,WAS,107,116
2021-04-28,CHA,BOS,111,120
2021-04-28,CHI,NYK,94,113
2021-04-28,SAS,MIA,111,116
2021-04-28,POR,MEM,130,109
2021-04-28,NOP,DEN,112,114
2021-04-28,LAC,PHX,101,109
2021-04-28,UTA,SAC,154,105
2021-04-29,DAL,DET,115,105
2021-04-29,BKN,IND,130,113
2021-04-29,MIL,HOU,136,143
2021-04-29,GSW,MIN,114,126
2021-04-29,NOP,OKC,109,95
2021-04-29,TOR,DEN,111,121
2021-04-30,ATL,PHI,104,126
2021-04-30,SAS,BOS,140,143
2021-04-30,WAS,CLE,122,93
2021-04-30,POR,BKN,128,109
2021-04-30,ORL,MEM,75,92
2021-04-30,MIL,CHI,108,98
2021-04-30,UTA,PHX,100,121
2021-04-30,SAC,LAL,110,106
2021-05-01,DET,CHA,94,107
2021-05-01,GSW,HOU,113,87
2021-05-01,CHI,ATL,97,108
2021-05-01,MIA,CLE,124,107
2021-05-01,MEM,ORL,111,112
2021-05-01,NOP,MIN,140,136
2021-05-01,IND,OKC,152,95
2021-05-01,WAS,DAL,124,125
2021-05-01,TOR,UTA,102,106
2021-05-01,DEN,LAC,110,104
2021-05-02,BKN,MIL,114,117
2021-05-02,POR,BOS,129,119
2021-05-02,MIA,CHA,121,111
2021-05-02,SAC,DAL,111,99
2021-05-02,NYK,HOU,122,97
2021-05-02,PHX,OKC,123,120
2021-05-02,PHI,SAS,113,111
2021-05-02,TOR,LAL,121,114
2021-05-03,ORL,DET,119,112
2021-05-03,IND,WAS,141,154
2021-05-03,GSW,NOP,123,108
2021-05-03,POR,ATL,114,123
2021-05-03,PHI,CHI,106,94
2021-05-03,NYK,MEM,118,104
2021-05-03,SAS,UTA,99,110
2021-05-03,DEN,LAL,89,93
2021-05-04,PHX,CLE,134,118
2021-05-04,CHA,DET,102,99
2021-05-04,BKN,MIL,118,124
2021-05-04,DAL,MIA,127,113
2021-05-04,GSW,NOP,103,108
2021-05-04,SAC,OKC,103,99
2021-05-04,TOR,LAC,100,105
2021-05-05,BOS,ORL,132,96
2021-05-05,POR,CLE,141,105
2021-05-05,MEM,MIN,139,135
2021-05-05,WAS,MIL,134,135
2021-05-05,PHX,ATL,103,135
2021-05-05,SAC,IND,104,93
2021-05-05,PHI,HOU,135,115
2021-05-05,NYK,DEN,97,113
2021-05-05,SAS,UTA,94,126
2021-05-06,CHI,CHA,120,99
2021-05-06,WAS,TOR,131,129
2021-05-06,BKN,DAL,109,113
2021-05-06,MEM,DET,97,111
2021-05-06,ATL,IND,126,133
2021-05-06,OKC,GSW,97,118
2021-05-06,LAL,LAC,94,118
2021-05-07,NOP,PHI,107,109
2021-05-07,BOS,CHI,99,121
2021-05-07,ORL,CHA,112,122
2021-05-07,MIN,MIA,112,121
2021-05-07,HOU,MIL,133,141
2021-05-07,CLE,DAL,90,110
2021-05-07,DEN,UTA,120,127
2021-05-07,NYK,PHX,105,128
2021-05-07,LAL,POR,101,106
2021-05-07,SAS,SAC,113,104
2021-05-08,WAS,IND,133,132
2021-05-08,DET,PHI,104,118
2021-05-08,MEM,TOR,109,99
2021-05-08,BKN,DEN,125,119
2021-05-08,HOU,UTA,116,124
2021-05-08,OKC,GSW,97,136
2021-05-08,SAS,POR,102,124
2021-05-09,MIA,BOS,130,124
2021-05-09,NYK,LAC,106,100
2021-05-09,NOP,CHA,112,110
2021-05-09,DAL,CLE,124,97
2021-05-09,MIN,ORL,128,96
2021-05-09,CHI,DET,108,96
2021-05-09,PHX,LAL,110,123
2021-05-09,OKC,SAC,98,126
2021-05-10,WAS,ATL,124,125
2021-05-10,IND,CLE,111,102
2021-05-10,NOP,MEM,110,115
2021-05-10,MIL,SAS,125,146
2021-05-10,UTA,GSW,116,119
2021-05-10,HOU,POR,129,140
2021-05-11,DEN,CHA,117,112
2021-05-11,MIN,DET,119,100
2021-05-11,MIA,BOS,129,121
2021-05-11,LAC,TOR,115,96
2021-05-11,PHI,IND,94,103
2021-05-11,BKN,CHI,115,107
2021-05-11,DAL,MEM,104,133
2021-05-11,ORL,MIL,102,114
2021-05-11,PHX,GSW,116,122
2021-05-11,OKC,SAC,106,122
2021-05-11,NYK,LAL,99,101
2021-05-12,WAS,ATL,116,120
2021-05-12,SAS,BKN,116,128
2021-05-12,BOS,CLE,94,102
2021-05-12,NOP,DAL,107,125
2021-05-12,POR,UTA,105,98
2021-05-12,HOU,LAL,122,124
2021-05-13,LAC,CHA,113,90
2021-05-13,MIL,IND,142,133
2021-05-13,SAS,NYK,98,102
2021-05-13,ORL,ATL,93,116
2021-05-13,PHI,MIA,94,106
2021-05-13,SAC,MEM,110,116
2021-05-13,TOR,CHI,102,114
2021-05-13,DEN,MIN,114,103
2021-05-13,POR,PHX,117,118
2021-05-14,CLE,WAS,105,120
2021-05-14,DEN,DET,104,91
2021-05-14,ORL,PHI,97,122
2021-05-14,UTA,OKC,109,93
2021-05-14,SAC,MEM,106,107
2021-05-14,TOR,DAL,110,114
2021-05-14,LAC,HOU,115,122
2021-05-14,NOP,GSW,122,125
2021-05-15,CHI,BKN,91,105
2021-05-15,LAL,IND,122,115
2021-05-15,CHA,NYK,109,118
2021-05-15,BOS,MIN,124,108
2021-05-15,PHX,SAS,140,103
2021-05-15,MIA,MIL,108,122
2021-05-16,BOS,NYK,92,96
2021-05-16,IND,TOR,125,113
2021-05-16,CHA,WAS,110,115
2021-05-16,PHX,SAS,123,121
2021-05-16,MEM,GSW,101,113
2021-05-16,HOU,ATL,95,124
2021-05-16,CLE,BKN,109,123
2021-05-16,ORL,PHI,117,128
2021-05-16,MIA,DET,120,107
2021-05-16,MIL,CHI,112,118
2021-05-16,DAL,MIN,121,136
2021-05-16,LAL,NOP,110,98
2021-05-16,LAC,OKC,112,117
2021-05-16,DEN,POR,116,132
2021-05-16,UTA,SAC,121,99
